resource_uri,skos_prefLabel_ja,skos_prefLabel_en,altLabel,homepage,description,identifier,ndlAuthoritiesID,viafID,wikidataID,twitterID,seeAlso,language,disambiguatingDescription,note,additionalType,startDate,endDate,address,latitude,longitude,relatedOrganization,member,logo,source
https://collection.rcgs.jp/resource/AGENT0002201,ソースネクスト株式会社,SOURCENEXT CORPORATION,SOURCENEXT,https://www.sourcenext.com/,1996年、株式会社ソース設立。1999年、ソースネクスト株式会社に社名変更する。,,,https://viaf.org/viaf/252448256,https://www.wikidata.org/entity/Q11315494,https://twitter.com/sourcenext_com,https://ja.wikipedia.org/wiki/ソースネクスト|https://mediaarts-db.bunka.go.jp/id/C46183,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1999-11-01,,東京都港区東新橋1-5-2 汐留シティセンター33階,,,https://collection.rcgs.jp/resource/AGENT0003196,,,https://collection.rcgs.jp/resource/PACKAGE0008919|https://www.mobygames.com/company/sourcenext-corporation (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/ソースネクスト (accessed 2018-10-25)|https://www.sourcenext.com/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001175,,Sucker Punch Productions,サッカーパンチプロダクションズ,http://www.suckerpunch.com/,1997年、設立。2011年、SCEに吸収され廃止。,,,,https://www.wikidata.org/entity/Q916714,https://twitter.com/SuckerPunchProd,https://mediaarts-db.bunka.go.jp/id/C45307|https://ja.wikipedia.org/wiki/サッカーパンチプロダクションズ,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1997,2011-08-02,"Bellevue, Washington, United States",,,,,,https://ja.wikipedia.org/wiki/サッカーパンチプロダクションズ (accessed 2019-09-05)|https://en.wikipedia.org/wiki/Sucker_Punch_Productions (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0005487
https://collection.rcgs.jp/resource/AGENT0001167,フライト・プラン,Flight-Plan,株式会社フライト・プラン,http://www.flight-plan.jp/~fp/co.jp/,1989年、設立。2010年、廃止。,,,,https://www.wikidata.org/entity/Q2329918,,https://mediaarts-db.bunka.go.jp/id/C45301|https://ja.wikipedia.org/wiki/フライト・プラン%20,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1989-09-30,2010,岐阜県岐阜市城東通6丁目33番地,,,https://collection.rcgs.jp/resource/AGENT0004077,,,https://en.wikipedia.org/wiki/Flight-Plan (accessed 2019-09-25)|https://collection.rcgs.jp/resource/PACKAGE0006222|https://www.mobygames.com/company/flight-plan-inc (accessed 2019-09-25)|https://ja.wikipedia.org/wiki/フライト・プラン  (accessed 2019-09-13)
https://collection.rcgs.jp/resource/AGENT0005448,,BlueStacks,,,,,,,https://www.wikidata.org/entity/Q4928776,,https://ja.wikipedia.org/wiki/BlueStacks,,,,,,,,,,,,,https://ja.wikipedia.org/wiki/BlueStacks (accessed 2019-11-21)
https://collection.rcgs.jp/resource/AGENT0000858,インターチャネル・ホロン,,株式会社インターチャネル・ホロン,http://www.interchannel.co.jp/game,2008年、インデックス・ヴィジュアルアンドゲームズと合併し、インターチャネルに社名変更　（廃止）。,,,,,,https://mediaarts-db.bunka.go.jp/id/C45028,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2006,2008,東京都世田谷区上馬2-14-1横満ビルディング,,,https://collection.rcgs.jp/resource/AGENT0000010,,,https://collection.rcgs.jp/resource/PACKAGE0005931|https://ja.wikipedia.org/wiki/インターチャネル  (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003977,,BlueSky Software,,,,,,,https://www.wikidata.org/entity/Q1136254,,https://en.wikipedia.org/wiki/BlueSky_Software,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1988,2001,,,,,,,https://en.wikipedia.org/wiki/BlueSky_Software (accessed 2019-08-30)
https://collection.rcgs.jp/resource/AGENT0003988,,Krome Studios Melbourne,,,,,,,https://www.wikidata.org/entity/Q2456686,,https://en.wikipedia.org/wiki/Krome_Studios_Melbourne,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1980,2010,"Melbourne, Australia",,,,,,https://en.wikipedia.org/wiki/Krome_Studios_Melbourne (accessed 2019-08-30)
https://collection.rcgs.jp/resource/AGENT0001388,コロプラ,,M-コロプラ|株式会社コロプラ,http://colopl.co.jp,,,,,https://www.wikidata.org/entity/Q11302894,,https://mediaarts-db.bunka.go.jp/id/C45479|https://ja.wikipedia.org/wiki/コロプラ,,,,,,,東京都渋谷区恵比寿4-20-3恵比寿ガーデンプレイスタワー11・12階,,,,,,https://ja.wikipedia.org/wiki/コロプラ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0001384,,United Independent Entertainment GmbH,UIG Entertainment,http://www.uieg.de/index.php/home-162.html,2005年、設立。,,,https://viaf.org/viaf/156933887,,https://twitter.com/UIGInt,https://mediaarts-db.bunka.go.jp/id/C45476,http://id.loc.gov/vocabulary/iso639-2/deu,,,企業,2005,,"Bahnhofstr. 7
D-85635 Höhenkirchen-Siegertsbrunn
Germany",,,,,,https://viaf.org/processed/BNF%7C17010857 (accessed 2019-09-25)|https://www.mobygames.com/company/united-independent-entertainment-gmbh (accessed 2019-09-25)|http://www.uieg.de/index.php/home-162.html (accessed 2019-09-25)
https://collection.rcgs.jp/resource/AGENT0002804,豊丸産業,"TOYOMARU Industry Co., Ltd.",豊丸産業株式会社,https://www.toyomaru.jp/,1960年、設立。,,,,https://www.wikidata.org/entity/Q11633278,https://twitter.com/chappie77,https://mediaarts-db.bunka.go.jp/id/C46341|https://ja.wikipedia.org/wiki/豊丸産業,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1960-05,,愛知県名古屋市中村区長戸井町3-12,,,,,,https://collection.rcgs.jp/resource/PACKAGE0004375|https://ja.wikipedia.org/wiki/豊丸産業 (accessed 2018-10-25)|https://www.toyomaru.jp/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0000731,バンダイナムコエンターテインメント,BANDAI NAMCO Entertainment Inc.,BNEI|株式会社バンダイナムコエンターテインメント,file:///Users/fukudakazufumi/Library/CloudStorage/OneDrive-%E5%AD%A6%E6%A0%A1%E6%B3%95%E4%BA%BA%E7%AB%8B%E5%91%BD%E9%A4%A8/Codes/rcgs_to_madb/source/www.bandainamcogames.co.jp,1977年、ナムコに名称変更。2005年、バンダイナムコホールディングスの子会社となる。2006年、事業を2分割し、施設運営事業はナムコ (新社)が継承、国内ゲーム事業はバンダイの国内ゲーム事業と統合しバンダイナムコゲームスとなる。2015年、株式会社バンダイナムコエンターテインメントに商号変更。,,,https://viaf.org/viaf/316006664,https://www.wikidata.org/entity/Q1194689,https://twitter.com/bnei876,https://mediaarts-db.bunka.go.jp/id/C44992|https://ja.wikipedia.org/wiki/バンダイナムコエンターテインメント%20,http://id.loc.gov/vocabulary/iso639-2/jpn,,株式会社B.B.スタジオは、バンダイナムコエンターテインメントの子会社。,企業,2015,,東京都港区芝5丁目37番8号,,,https://collection.rcgs.jp/resource/AGENT0000393|https://collection.rcgs.jp/resource/AGENT0001013,,,https://collection.rcgs.jp/resource/PACKAGE0010015|https://ja.wikipedia.org/wiki/バンダイナムコエンターテインメント (accessed 2018-12-15)|https://www.mobygames.com/company/bandai-namco-entertainment-inc (accessed 2018-12-15)
https://collection.rcgs.jp/resource/AGENT0001776,スコーピオンソフト,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45809,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001678,富士ソフト株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45726,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001305,アルダック,"ARDUC Co.,Ltd.",株式会社アルダック,https://www.arduc.co.jp/company/,1986年、設立。,,,,,,https://mediaarts-db.bunka.go.jp/id/C45413,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1986-03,,大阪府大阪市旭区清水5丁目13番16号,,,,,,https://www.arduc.co.jp/company/ (accessed 2019-09-25)
https://collection.rcgs.jp/resource/AGENT0001329,マイクロキャビン,MICROCABIN CORPORATION,株式会社マイクロキャビン,http://www.microcabin.co.jp/,1981年、パソコンショップとして創業。1982年、株式会社設立。2008年、AQインタラクティブ（現：マーベラス）の子会社となる。2013年、フィールズの100％子会社となる。,,,,https://www.wikidata.org/entity/Q4348557,,https://ja.wikipedia.org/wiki/マイクロキャビン|https://mediaarts-db.bunka.go.jp/id/C45431,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1982-11-26,,三重県四日市市芝田一丁目11番13号,,,https://collection.rcgs.jp/resource/AGENT0000001|https://collection.rcgs.jp/resource/AGENT0001858|https://collection.rcgs.jp/resource/AGENT0000752,,,http://www.microcabin.co.jp/ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/マイクロキャビン (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0000609
https://collection.rcgs.jp/resource/AGENT0002318,コンピューターランド北海道,Computer Land Hokkaido,株式会社コンピューターランド北海道,,1980年、設立。1984年、デービーソフト株式会社に社名変更。,,,,,,https://mediaarts-db.bunka.go.jp/id/C46282,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1980-05-02,1984,北海道札幌市,,,https://collection.rcgs.jp/resource/AGENT0000436,,,https://ja.wikipedia.org/wiki/デービーソフト (accessed 2019-01-10)|https://en.wikipedia.org/wiki/DB-SOFT (accessed 2019-01-10)
https://collection.rcgs.jp/resource/AGENT0004071,,Vatra Games,VATRA Games s.r.o,https://www.vatragames.com,2009年、設立。2012年、廃止。,,,,https://www.wikidata.org/entity/Q2579521,https://twitter.com/VatraGames,https://en.wikipedia.org/wiki/Vatra_Games,http://id.loc.gov/vocabulary/iso639-2/ces,,,企業,2009,2012,"Brno, Czech Republic",,,https://collection.rcgs.jp/resource/AGENT0004063,,,https://www.mobygames.com/company/vatra-games-sro (accessed 2019-09-25)|https://en.wikipedia.org/wiki/Vatra_Games (accessed 2019-09-25)
https://collection.rcgs.jp/resource/AGENT0004029,ビバリー,,,,,,,,,,,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1977,,東京都中央区,,,,,,https://www.be-en.co.jp/ (accessed 2019-09-02)|https://collection.rcgs.jp/resource/PACKAGE0019831
https://collection.rcgs.jp/resource/AGENT0004395,,LILT RECORDS,,https://www.lilt.net/,,,,,,,file:///Users/fukudakazufumi/Library/CloudStorage/OneDrive-%E5%AD%A6%E6%A0%A1%E6%B3%95%E4%BA%BA%E7%AB%8B%E5%91%BD%E9%A4%A8/Codes/rcgs_to_madb/source/PACKAGE0020448,http://id.loc.gov/vocabulary/iso639-2/jpn,,,サークル,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0020448|https://www.lilt.net/ (accessed 2019-10-09)
https://collection.rcgs.jp/resource/AGENT0002848,ソフトオフィス,,株式会社ソフトオフィス,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46375,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,兵庫県神戸市中央区御幸通6-1-12 三宮ビル東館6F,,,,,,https://www.mobygames.com/company/soft-office (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0003078
https://collection.rcgs.jp/resource/AGENT0001568,,Playrise Digital Ltd.,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45634,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003274,,Unterhaltungssoftware Selbstkontrolle,ソフトウェア事前審査機構,http://www.usk.de,,,,,https://www.wikidata.org/entity/Q157754,,https://mediaarts-db.bunka.go.jp/id/C46749|https://ja.wikipedia.org/wiki/ソフトウェア事前審査機構,http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/eng|http://id.loc.gov/vocabulary/iso639-2/deu,,,,,,,,,,,,https://ja.wikipedia.org/wiki/ソフトウェア事前審査機構 (accessed 2019-03-02)
https://collection.rcgs.jp/resource/AGENT0001833,インテリジェントデザイン,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45857,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003953,,Malibu Comics,Malibu Graphics,,1986年、設立。1994年、廃止。,,,,https://www.wikidata.org/entity/Q1414981,,https://en.wikipedia.org/wiki/Malibu_Comics,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1986,1994,"Calabasas, CA, United States",,,,,,https://en.wikipedia.org/wiki/Malibu_Comics (accessed 2019-08-30)
https://collection.rcgs.jp/resource/AGENT0001109,,"Point of View, Inc.",,,1996年、設立。2010年、廃止。,,,https://viaf.org/viaf/125873451,https://www.wikidata.org/entity/Q4047152,,"https://mediaarts-db.bunka.go.jp/id/C45249|https://en.wikipedia.org/wiki/Point_of_View,_Inc.",http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1996,2010,"Irvine, California",,,,,,"https://www.mobygames.com/company/point-of-view-inc (accessed 2019-01-11)|https://collection.rcgs.jp/resource/PACKAGE0005794|https://en.wikipedia.org/wiki/Point_of_View,_Inc. (accessed 2018-10-25)"
https://collection.rcgs.jp/resource/AGENT0000881,アキュートエンターテインメント,"Acute ENTERTAINMENT, Inc.",株式会社アキュートエンターテインメント,http://www.acute-e.co.jp/,1999年、設立。,,,,,,https://mediaarts-db.bunka.go.jp/id/C45050,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1999-04-15,,東京都豊島区南大塚3-2-12MMビル2F,,,,,,https://ja.wikipedia.org/wiki/君と一緒に (accessed 2018-10-25)|http://www.acute-e.co.jp/ (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0008542
https://collection.rcgs.jp/resource/AGENT0000010,インターチャネル,"Interchannel, Ltd.",株式会社インターチャネル,http://www.interchannel.co.jp,1995年、NECグループのソフトウェア関連部門を分離・統合して株式会社NECインターチャネルとして創業。2004年、株式会社インターチャネルに社名変更。2006年、インターチャネルがホロンを吸収合併して、インターチャネル・ホロンに社名変更 （廃止）。,,,,https://www.wikidata.org/entity/Q860842,,https://ja.wikipedia.org/wiki/インターチャネル|https://mediaarts-db.bunka.go.jp/id/C44678,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2004-07-01,2006,東京都港区三田1-4-28 三田国際ビル21F,,,https://collection.rcgs.jp/resource/AGENT0000858|https://collection.rcgs.jp/resource/AGENT0000857,,,https://ja.wikipedia.org/wiki/インターチャネル (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0005888|https://www.mobygames.com/company/interchannel-inc (accessed 2018-11-07)
https://collection.rcgs.jp/resource/AGENT0004113,,Incentive Software,Incentive Software Ltd.,,1983年設立。その後社名変更。,,,,https://www.wikidata.org/entity/Q391183,,https://en.wikipedia.org/wiki/Incentive_Software,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1983,,"Reading, Berkshire, United Kingdom",,,,,,https://en.wikipedia.org/wiki/Incentive_Software (accessed 2019-09-04)
https://collection.rcgs.jp/resource/AGENT0001278,プラネットG,"Planet G Co., Ltd.",,http://www.planetg.jp/,1998年、グラスホッパー・マニファクチュア設立2013年、社名をプラネットGに変更,,,,,,https://mediaarts-db.bunka.go.jp/id/C45390,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2013-02,,東京都新宿区新宿5丁目8-8　カールツァイス新宿別館4階（受付）,,,,,,http://www.planetg.jp/ (accessed 2019-09-20)|https://collection.rcgs.jp/resource/PACKAGE0009906
https://collection.rcgs.jp/resource/AGENT0003104,メルダック,meldac,,http://www.last.fm/label/Meldac/,1990年、設立。,,,,https://www.wikidata.org/entity/Q6812085,,https://en.wikipedia.org/wiki/Meldac|https://mediaarts-db.bunka.go.jp/id/C46593,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1990,,日本,,,,,,https://collection.rcgs.jp/resource/PACKAGE0009462|https://en.wikipedia.org/wiki/Meldac (accessed 2019-09-20)|https://www.mobygames.com/company/meldac-of-japan (accessed 2019-09-27)
https://collection.rcgs.jp/resource/AGENT0000292,エディア,"Edia Co.,Ltd.",株式会社エディア,http://www.edia.co.jp,1999年、有限会社エディアとして設立。2000年、株式会社に組織変更。2016年、上場。,,,,https://www.wikidata.org/entity/Q11290251,,https://mediaarts-db.bunka.go.jp/id/C44831|https://ja.wikipedia.org/wiki/エディア,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1999-04-09,,東京都千代田区一ツ橋2-4-3 光文恒産ビル7F,,,,,,https://ja.wikipedia.org/wiki/エディア (accessed 2018-11-26)|http://www.edia.co.jp/corporate/profile.html (accessed 2018-11-26)
https://collection.rcgs.jp/resource/AGENT0000136,ライオンヘッド･スタジオ,Lionhead Studios,Lionhead Studios Limited,http://www.lionhead.com/,2006年、マイクロソフト社に買収される。2016年、Microsoftが閉鎖を提案し、同年4月に閉鎖された。,,,https://viaf.org/viaf/140020190,https://www.wikidata.org/entity/Q765389,,https://mediaarts-db.bunka.go.jp/id/C44746|https://en.wikipedia.org/wiki/Lionhead_Studios,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1997-07,2016-04-29,"Guildford, England",,,https://collection.rcgs.jp/resource/AGENT0001554,,,https://www.mobygames.com/company/lionhead-studios-ltd (accessed 2018-11-20)|https://en.wikipedia.org/wiki/Lionhead_Studios (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0008801
https://collection.rcgs.jp/resource/AGENT0003257,,Nival,,https://en.nival.com/,1993年、Mir Dialogueとして設立。2005年、Nivalに社名変更。2011年、Nival Networkと合併され、新Nivalとなる。 ,,,https://viaf.org/viaf/138628388,https://www.wikidata.org/entity/Q185613,,https://ja.wikipedia.org/wiki/ニーバル|https://mediaarts-db.bunka.go.jp/id/C46735,http://id.loc.gov/vocabulary/iso639-2/rus|http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2005,,,,,https://collection.rcgs.jp/resource/AGENT0003127,,,https://www.mobygames.com/company/nival-inc (accessed 2018-12-08)|https://en.wikipedia.org/wiki/Nival_(company) (accessed 2018-12-08)|https://ja.wikipedia.org/wiki/ニーバル (accessed 2018-12-08)
https://collection.rcgs.jp/resource/AGENT0003121,コナミ コンピュータ エンタテインメント神戸,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46610,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0001280
https://collection.rcgs.jp/resource/AGENT0002111,三機電子工業株式会社,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46103,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0002351,ブレイン・グレイ,Brain Grey,株式会社ブレイン・グレイ,,,,,,https://www.wikidata.org/entity/Q11335042,,https://ja.wikipedia.org/wiki/ブレイングレイ|https://mediaarts-db.bunka.go.jp/id/C46315,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1987,,東京都千代田区飯田橋1-6-7九段NIビル,,,,,,https://ja.wikipedia.org/wiki/ブレイングレイ (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/飯島多紀哉 (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0000638
https://collection.rcgs.jp/resource/AGENT0001934,バリージャパン,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45946,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0001660,エンジェル,,株式会社エンジェル,,1961年、設立。1997年、ビーアイと合併して、科学技研（現在のメガハウス）となり、廃止。,,,,,,https://mediaarts-db.bunka.go.jp/id/C45711,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1961,1997-03,静岡県焼津市越後島360-1,,,https://collection.rcgs.jp/resource/AGENT0000759|https://collection.rcgs.jp/resource/AGENT0003023|https://collection.rcgs.jp/resource/AGENT0000474,,,https://www.mobygames.com/company/angel (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0001432|https://www.mobygames.com/company/megahouse-corporation (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/メガハウス (accessed 2018-10-25)|https://ja.wikipedia.org/wiki/エンジェル_(曖昧さ回避) (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0002934
https://collection.rcgs.jp/resource/AGENT0000993,,Don't Nod Entertainment SA,Dontnod Entertainment|DONTИOD,http://dont-nod.com,2008年、Don't Nod Entertainment SARLを設立。2018年、Don't Nod Entertainment SAに商号変更。,,,,https://www.wikidata.org/entity/Q3036861,https://twitter.com/DONTNOD_Ent,https://mediaarts-db.bunka.go.jp/id/C45141|https://en.wikipedia.org/wiki/Dontnod_Entertainment,http://id.loc.gov/vocabulary/iso639-2/eng|http://id.loc.gov/vocabulary/iso639-2/fra,,,企業,2018,,"Paris, France",,,,,,https://en.wikipedia.org/wiki/Dontnod_Entertainment (accessed 2018-12-14)|http://dont-nod.com/en/studio/ (accessed 2018-12-14)|https://www.mobygames.com/company/dontnod-entertainment (accessed 2018-12-14)
https://collection.rcgs.jp/resource/AGENT0006415,超書店MANYO,,,,,,,,,,,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0002239,エム・アイ・エー,,株式会社エム・アイ・エー,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46214,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,,,,,,,https://ja.wikipedia.org/wiki/MIA (accessed 2018-12-19)
https://collection.rcgs.jp/resource/AGENT0001051,,Square Electronic Arts L.L.C.,Square EA,,"1998年、スクウェアとElectronic ArtsとでSquare Electronic Arts L.L.C.を設立。2003年、スクウェアとエニックスが合併して、Electronic Artsの出資を買いとりEnix U.S.A., Inc.に社名変更。",,,,,,https://mediaarts-db.bunka.go.jp/id/C45195,http://id.loc.gov/vocabulary/iso639-2/jpn|http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1998,2003,"Costa Mesa, California, United States",,,https://collection.rcgs.jp/resource/AGENT0000099|https://collection.rcgs.jp/resource/AGENT0000397,,,https://en.wikipedia.org/wiki/Square_(company)#Square_Electronic_Arts (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0007471|https://ja.wikipedia.org/wiki/エレクトロニック・アーツ (accessed 2018-12-19)
https://collection.rcgs.jp/resource/AGENT0005447,グリー,GREE,,,,,,,https://www.wikidata.org/entity/Q5514433,,https://ja.wikipedia.org/wiki/グリー_(企業),,,,,,,,,,,,,https://ja.wikipedia.org/wiki/グリー_(企業) (accessed 2019-11-21)
https://collection.rcgs.jp/resource/AGENT0000084,デチューン,DETUNE,DETUNE Ltd.,http://www.detune.co.jp,2010年、設立。2016年、東京都新宿区から杉並区へ移転。,,,,https://www.wikidata.org/entity/Q17177433,,https://mediaarts-db.bunka.go.jp/id/C44720|https://ja.wikipedia.org/wiki/DETUNE,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,2010-05-06,,東京都杉並区西荻南2-16-13,,,https://collection.rcgs.jp/resource/AGENT0000461,,,https://ja.wikipedia.org/wiki/DETUNE (accessed 2018-11-15)|http://www.detune.co.jp/about.html (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003962,,New World Computing,"New World Computing, Inc.",,1984年、設立。1996年、The 3DO Company に買収されて、その子会社になる。2003年、The 3DO Companyにより解体される。,,,,https://www.wikidata.org/entity/Q1889419,,https://en.wikipedia.org/wiki/New_World_Computing,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1984,,"California, U.S.",,,,,,https://en.wikipedia.org/wiki/New_World_Computing (accessed 2019-08-30)
https://collection.rcgs.jp/resource/AGENT0002872,アンティノスレコード,Antinos Records Inc.,株式会社アンティノスレコード,,"1994年、株式会社アンティノスレコード（Antinos Records）が設立される。2004年、アンティノスレコード運営終了,廃止。",,,,,,https://mediaarts-db.bunka.go.jp/id/C46397,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1994-06,2004-03,東京都港区1-1-1 新青山ビル西館8館,,,,,,http://www.sonymusic.co.jp/Music/Info/Antinos/ (accessed 2018-10-25)|https://collection.rcgs.jp/resource/PACKAGE0007493|https://ja.wikipedia.org/wiki/エピックレコードジャパン (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0000082,,Defiant Development,Defiant Development Pty Ltd,http://defiantdev.com,2010年、設立。,,,,https://www.wikidata.org/entity/Q56754217,https://twitter.com/DefiantDev,https://mediaarts-db.bunka.go.jp/id/C44719,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,2010,,"Brisbane, Australia",,,,,,https://www.facebook.com/pg/defiantdevelopment/about/?ref=page_internal (accessed 2018-10-25)|https://www.mobygames.com/company/defiant-development (accessed 2018-11-15)|https://jp.linkedin.com/company/defiant-development-pty-ltd (accessed 2018-10-25)|https://www.defiantdev.com/presskit/ (accessed 2018-10-25)
https://collection.rcgs.jp/resource/AGENT0003071,,ELECTRA,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46562,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,,,"Worcester Place, Oxford",,,,,,https://www.mobygames.com/company/electra (accessed )|https://collection.rcgs.jp/resource/PACKAGE0007710
https://collection.rcgs.jp/resource/AGENT0001629,,Lilac Soft,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45687,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/AGENT0003306,日経BP,,日経BP社|株式会社日経BP,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46777,,,株式会社日経BPは、株式会社日本経済新聞社の子会社で、出版社である。,企業,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0018153
https://collection.rcgs.jp/resource/AGENT0006394,Dynabook株式会社,Dynabook Inc.,ダイナブック,https://dynabook.com,,,,,https://www.wikidata.org/entity/Q61055690,,https://ja.wikipedia.org/wiki/Dynabook_(企業),http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1954-09-09,,東京都江東区豊洲5丁目6-15,,,,,,https://ja.wikipedia.org/wiki/Dynabook_(企業) (accessed 2020-09-02)|https://dynabook.com/corporate/profile/outline.html (accessed 2020-09-02)
https://collection.rcgs.jp/resource/AGENT0003199,阪急電鉄株式会社,Hankyu Corporation,,,2004年、休眠を経て、阪急電鉄分割準備株式会社への商号変更。2005年、阪急電鉄株式会社への商号変更。,,,,,,https://mediaarts-db.bunka.go.jp/id/C46682,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,1989,2004,大阪府池田市栄町1番1号,,,,,,http://www.hankyu.co.jp/company/gaiyo.html (accessed 2018-12-01)|https://collection.rcgs.jp/resource/PACKAGE0007543|https://ja.wikipedia.org/wiki/阪急阪神ホールディングス (accessed 2018-12-01)|https://ja.wikipedia.org/wiki/阪急電鉄 (accessed 2018-12-01)
https://collection.rcgs.jp/resource/AGENT0003386,,Routledge,,https://www.routledge.com/,"1836年、創業。1851年、設立。1858年、Routledge, Warne & Routledgeに社名変更、その後Routeledgeに再度社名変更",,,https://viaf.org/viaf/146326081,https://www.wikidata.org/entity/Q1508259,https://twitter.com/routledgebooks,https://mediaarts-db.bunka.go.jp/id/C46850|https://ja.wikipedia.org/wiki/%E3%83%A9%E3%82%A6%E3%83%88%E3%83%AC%E3%83%83%E3%82%B8,http://id.loc.gov/vocabulary/iso639-2/eng,,,企業,1851,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019620
https://collection.rcgs.jp/resource/AGENT0001044,マップジャパン,"MAPJAPAN CO.,LTD.",マップジャパン株式会社,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C45188,http://id.loc.gov/vocabulary/iso639-2/jpn,,,企業,,,東京都港区芝2-13-4 JBP芝ビル13F,,,https://collection.rcgs.jp/resource/AGENT0002925,,,https://collection.rcgs.jp/resource/PACKAGE0004131|https://ja.wikipedia.org/wiki/ハッカーインターナショナル (accessed 2018-10-25)
