resource_uri,label,prefLabel,altLabel,spatial,date,description,identifier,closeMatch,twitch,freebase,mobyGames,metacritic,seeAlso,imdb,abstract,audience,natureOfContent,serialNumber,disambiguatingDescription,locationCreated,about,subjectOf,gameLocation,creator,productionCompany,relatedAgent,logo,relation,isPartOf,hasPart,precedes,succeeds,sequelTo,sequel,remadeAs,complements,expandedAs,spinOff,note,genre,narrativeGenre,theme,mood,setting,series,franchise,mechanic,protagonist
https://collection.rcgs.jp/resource/WORK0008386,スライムもりもりドラゴンクエスト 衝撃のしっぽ団,スライムもりもりドラゴンクエスト 衝撃のしっぽ団,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アクションアドベンチャー,ファンタジー,,,,ドラゴンクエストシリーズ|スライムもりもりドラゴンクエスト,ドラゴンクエスト,,
https://collection.rcgs.jp/resource/WORK0003840,Thunder Force V (1997),선더 포스 5|Thunder Force V,,,1997,,,https://www.wikidata.org/wiki/Q3526054,,,https://www.mobygames.com/game/thunder-force-v-perfect-system|https://www.mobygames.com/game/thunder-force-v-special-pack,,,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001196,,,,,,,,,,,,,,,シューティングゲーム|シューティング,ミリタリー・SF,,,,サンダーフォース,,,
https://collection.rcgs.jp/resource/WORK0001516,ファイアーエムブレム if (2016),火焰之纹章 if|Fire Emblem Fates|파이어 엠블렘 if|ファイアーエムブレム if,Fire Emblem If,,2016,,,https://www.wikidata.org/wiki/Q18762399,,,https://www.mobygames.com/game/fire-emblem-fates-birthright|https://www.mobygames.com/game/fire-emblem-fates-conquest|https://www.mobygames.com/game/fire-emblem-fates-xenologue-museum-melee|https://www.mobygames.com/game/fire-emblem-fates-limited-edition,,https://ja.wikipedia.org/wiki/ファイアーエムブレムif,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000132,,,,,,,,,,,,,,,LGBTI+ related video game|シミュレーションロールプレイングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001588,フィーンドハンター (1993),フィーンドハンター|FIEND HUNTER,,,1993,,,https://www.wikidata.org/wiki/Q11332587,,,https://www.mobygames.com/game/fiend-hunter,,https://ja.wikipedia.org/wiki/フィーンドハンター,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000398,ゆみみみっくす (1993),ゆみみみっくす|Yumimi Mix,ゆみみみっくすREMIX,,1993,,,https://www.wikidata.org/wiki/Q3573219,,,https://www.mobygames.com/game/yumimi-mix,,https://ja.wikipedia.org/wiki/ゆみみみっくす,,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000753,,https://collection.rcgs.jp/resource/AGENT0000338,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009144,ロードランナー (1983),ロードランナー|LODE RUNNER,,,1983,,,,,,,,,,,,,,,US,,,,,,,,,,,,,,,,,,,,アクションアドベンチャー,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006195,パステルLime,パステルLime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006335,新日本プロレスリング 超戦士 IN 闘強導夢,新日本プロレスリング 超戦士 IN 闘強導夢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007240,シャーマンキング 未来への意思,シャーマンキング 未来への意思,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロールプレイングゲーム,ロー・ファンタジー,,,,シャーマンキング,シャーマンキング,,
https://collection.rcgs.jp/resource/WORK0009653,姫將 (2000),姫將,,,2000,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,ボードゲーム,その他,,,,姫將,,,
https://collection.rcgs.jp/resource/WORK0001159,チャンピオンレスラー (1989),チャンピオンレスラー|Champion Wrestler,,,1989,,,https://www.wikidata.org/wiki/Q11318259,,,https://www.mobygames.com/game/champion-wrestler,,https://ja.wikipedia.org/wiki/チャンピオンレスラー,,,,,,,JP,,,,,,,,,,,,,,,,,,,,スポーツゲーム|格闘,,,競争的,,,,,
https://collection.rcgs.jp/resource/WORK0003930,遊☆戯☆王デュエルモンスターズII 闇界決闘記 (1999),遊☆戯☆王デュエルモンスターズII 闇界決闘記|Yu-Gi-Oh! Duel Monster II,,,1999,,,https://www.wikidata.org/wiki/Q11640297,,,,,https://ja.wikipedia.org/wiki/遊☆戯☆王デュエルモンスターズII_闇界決闘記,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000665,キン肉マン マッスルグランプリ (2006),キン肉マン マッスルグランプリ|金肉人 肌肉大獎賽 #金肉人 肌肉大獎賽 MAX|Kinnikuman Muscle Grand Prix,キン肉マン マッスルグランプリMAX|金肉人 肌肉大獎賽 #金肉人 肌肉大獎賽2 特盛|キン肉マン マッスルグランプリ2 特盛,,2006,,,https://www.wikidata.org/wiki/Q6414125,,,https://www.mobygames.com/game/kinnikuman-muscle-grand-prix-max,,https://ja.wikipedia.org/wiki/キン肉マン_マッスルグランプリ,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001112,,,,,,,,,,,,,,,格闘,アクション,,,,キン肉マン マッスルグランプリ,キン肉マン,,
https://collection.rcgs.jp/resource/WORK0007988,ふぉ～りんLOVE,ふぉ～りんLOVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006037,麻雀覇王ポータブル 段級バトル,麻雀覇王ポータブル 段級バトル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001790,メタルギアソリッドV ファントムペイン (2015),메탈 기어 솔리드 V: 팬텀 페인|メタルギアソリッドV ファントムペイン|Metal Gear Solid V: The Phantom Pain|潛龍諜影V：幻影痛楚,Metal Gear Solid V: The Phantom Pain|Metal Gear Online:Gene Expansion|The Phantom Pain|Metal Gear Solid 5: The Phantom Pain.|MGSV|Metaru Gia Soriddo Faibu Fantomu Pein|合金裝備：原爆點|潛龍諜影：原爆點|Metal Gear Solid: Ground Zeroes|合金裝備V：幻影痛楚,,2015,,,https://www.wikidata.org/wiki/Q717600,https://www.twitch.tv/directory/game/Metal%20Gear%20Solid%20V:%20The%20Phantom%20Pain,/m/0lqgcgj,https://www.mobygames.com/game/metal-gear-solid-v-the-phantom-pain-fatigues-naked-snake|https://www.mobygames.com/game/metal-gear-solid-v-the-phantom-pain|https://www.mobygames.com/game/metal-gear-solid-v-the-phantom-pain-sneaking-suit-naked-snake|https://www.mobygames.com/game/metal-gear-solid-v-the-phantom-pain-collectors-edition|https://www.mobygames.com/game/metal-gear-solid-v-the-phantom-pain-western-tack|https://www.mobygames.com/game/metal-gear-solid-v-the-phantom-pain-day-one-edition,https://www.metacritic.com/game/playstation-4/metal-gear-solid-v-the-phantom-pain|https://www.metacritic.com/game/pc/metal-gear-solid-v-the-phantom-pain,https://ja.wikipedia.org/wiki/メタルギアソリッドV,https://www.imdb.com/title/tt2370518,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000790|https://collection.rcgs.jp/resource/TOPIC0000878,,https://collection.rcgs.jp/resource/AGENT0001063,,,,,,,,,,,,,,,ステルスアクション|サードパーソン・シューティングゲーム,ミリタリー・SF,,,,メタルギアシリーズ|Metal Gear Solid,メタルギア,,
https://collection.rcgs.jp/resource/WORK0001965,ロード オブ アポカリプス,ロード オブ アポカリプス|LORD of APOCALYPSE|天啟之王,ロード・オブ・アポカリプス|ロードオブアポカリプス|LORD of APOCALYPSE|LORD OF APOCALYPSE|Lord of Apocalypse|Lord Of Apocalypse,,,,,https://www.wikidata.org/wiki/Q11350994,,,https://www.mobygames.com/game/lord-of-apocalypse,,https://ja.wikipedia.org/wiki/ロード_オブ_アポカリプス,,,,,,,,,,,,,,,,,,,,,,,,,,,アクションロールプレイング|アクションロールプレイングゲーム,ファンタジー,,,,,,,
https://collection.rcgs.jp/resource/WORK0009159,財団法人日本漢字能力検定協会公認 漢検DS 2 + 常用漢字辞典 (2007),財団法人日本漢字能力検定協会公認 漢検DS 2 + 常用漢字辞典,,,2007,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,教育・学習,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008249,羅刹2,羅刹2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0008834,実況J.LEAGUE パーフェクトストライカー3,実況J.LEAGUE パーフェクトストライカー3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006695,BREAK POINT,BREAK POINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002570,落っことしパズル とんじゃん!?,落っことしパズル とんじゃん!?,とんじゃん,,,,,https://www.wikidata.org/wiki/Q11620537,,,,,https://ja.wikipedia.org/wiki/落っことしパズル_とんじゃん!?,,,,,,,,,,,,,,,,,,,,,,,,,,,パズルゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006826,おみせde店主,おみせde店主,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ロールプレイングゲーム|シミュレーション,,,冒険的,,,,,
https://collection.rcgs.jp/resource/WORK0007291,WTA Tour Tennis Pro Evolutuion,WTA Tour Tennis Pro Evolutuion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,スポーツ,,,,,WTA Tour tennis,,,
https://collection.rcgs.jp/resource/WORK0009528,SDガンダム GGENERATION SEED (2004),SDガンダム GGENERATION SEED,,,2004,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0004134,ラブレター,ラブレター|情書 (桌上遊戲)|Love Letter,,,,,,https://www.wikidata.org/wiki/Q18456969,,,,,https://ja.wikipedia.org/wiki/ラブレター_(カードゲーム),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007370,平成教育委員会 DS 全国統一模試スペシャル,平成教育委員会 DS 全国統一模試スペシャル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0004079,Canvas3,Canvas3|Canvas3|Canvas3,茜色的畫布3|Canvas3 〜白銀のポートレート〜|藏愛油畫3|Canvas 3,,,,,https://www.wikidata.org/wiki/Q10729769,,,,,https://ja.wikipedia.org/wiki/Canvas3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009226,キッドクラウンのクレイジーチェイス2 ～ラヴ・ラヴ・ハニー争奪戦～ (1996),キッドクラウンのクレイジーチェイス2 ～ラヴ・ラヴ・ハニー争奪戦～,,,1996,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007586,家庭教師ヒットマンREBORN! Let's暗殺! ?狙われた10代目!,家庭教師ヒットマンREBORN! Let's暗殺! ?狙われた10代目!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006439,学校の怪談,学校の怪談,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アドベンチャー,ホラー|学園,,,,,学校の怪談,,
https://collection.rcgs.jp/resource/WORK0007017,ナンクロ3,ナンクロ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000256,いただきストリート ゴージャスキング,いただきストリート ゴージャスキング,,,,,,https://www.wikidata.org/wiki/Q11259465,,,,,https://ja.wikipedia.org/wiki/いただきストリート_ゴージャスキング,,,,,,,,,,,,,,,,,,,,,,,,,,,ボードゲーム,,,競争的,,いただきストリート,,,
https://collection.rcgs.jp/resource/WORK0002314,新スーパーロボット大戦 (1996),新超級機器人大戰|新スーパーロボット大戦,新超級機器人大戰大戰|新スーパーロボット大戦スペシャルディスク,,1996,,,https://www.wikidata.org/wiki/Q11500960,,,,,https://ja.wikipedia.org/wiki/新スーパーロボット大戦,,,,,,,,,,,,,,,,,,,,,,,,,,,シミュレーションRPG,ミリタリー・SF,,冒険的,,スーパーロボット大戦シリーズ,スーパーロボット大戦,,
https://collection.rcgs.jp/resource/WORK0000394,もっともあぶない刑事 (テレビゲーム),もっともあぶない刑事 (テレビゲーム),,,,,,https://www.wikidata.org/wiki/Q11280009,,,,,https://ja.wikipedia.org/wiki/もっともあぶない刑事_(テレビゲーム),,,,,,,JP,,,,,,,,,,,,,,,,,,,,シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006673,週刊プロレス監修 プロレス戦国伝,週刊プロレス監修 プロレス戦国伝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,経営シミュレーション|スポーツ,,,競争的,,,,,
https://collection.rcgs.jp/resource/WORK0002380,桃太郎電鉄X 〜九州編もあるばい〜 (2001),桃太郎電鉄X 〜九州編もあるばい〜|Momotaro Dentetsu X: Kyushu Version,Momotarou Dentetsu X: Kyuushuu-hen mo Arubai|桃太郎電鉄X|Momotetsu 10|Momotaro Dentetsu 10|桃鉄X|Momotarou Dentetsu 10|桃太郎電鉄X ～九州編もあるばい～,,2001,,,https://www.wikidata.org/wiki/Q11537016,,,,,https://ja.wikipedia.org/wiki/桃太郎電鉄X_〜九州編もあるばい〜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007655,カラオケレボリューション キッズソングセレクション,カラオケレボリューション キッズソングセレクション,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000163,RC Revenge (2000),RC Revenge,,,2000,,,https://www.wikidata.org/wiki/Q7276193,,,https://www.mobygames.com/game/rc-revenge,,,,,,,,,GB,,,,,https://collection.rcgs.jp/resource/AGENT0003994,,,,,,,,,,,,,,,レース|レースゲーム,,,競争的,,,,,
https://collection.rcgs.jp/resource/WORK0001441,バーチャル競艇98 (1996),バーチャル競艇98,,,1996,,,https://www.wikidata.org/wiki/Q11328542,,,,,https://ja.wikipedia.org/wiki/バーチャル競艇,,,,,,,,,,,,,,,,,,,,,,,,,,,レース|レースゲーム,,,競争的,,,,,
https://collection.rcgs.jp/resource/WORK0007669,ジ・アニメ スーパーリミックス あしたのジョー 2,ジ・アニメ スーパーリミックス あしたのジョー 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003156,エターナルレジェンド 永遠の伝説 (1991),Eternal Legend|エターナルレジェンド 永遠の伝説,エターナルレジェンド,,1991,,,https://www.wikidata.org/wiki/Q3896744,,,,,https://ja.wikipedia.org/wiki/エターナルレジェンド_永遠の伝説,,,,,,,JP,,,,,,,,,,,,,,,,,,,,コンピュータRPG,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009150,アドヴァンスト ヴァリアブル・ジオ (1993),ADVANCED V.G.|アドヴァンスト ヴァリアブル・ジオ,,,1993,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,格闘,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003872,Capcom vs. SNK 2 EO: Millionaire Fighting 2001 (2002),Capcom vs. SNK 2 EO: Millionaire Fighting 2001,,,2002,,,https://www.wikidata.org/wiki/Q2937234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,対戦格闘ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001432,バーチャアスリート,バーチャアスリート|Virtua Athlete,,,,,,https://www.wikidata.org/wiki/Q11328527,,,,,https://ja.wikipedia.org/wiki/バーチャアスリート,,,,,,,,,,,,,,,,,,,,,,,,,,,スポーツゲーム|スポーツ,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002337,星のカービィ スーパーデラックス (1996),星之卡比 终极豪华版|星のカービィ スーパーデラックス|Kirby Super Star|별의 커비 슈퍼디럭스,スパデラ|星のカービィスーパーデラックス|カービィスーパーデラックス|Kirby Super Star Ultra,,1996,,,https://www.wikidata.org/wiki/Q1871848,,/m/04j0y3,https://www.mobygames.com/game/kirby-super-star,,https://ja.wikipedia.org/wiki/星のカービィ_スーパーデラックス,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000123,,,,,,,,,,,,,,,メトロイドヴァニア|アクション|アクションゲーム,ファンタジー|コミカル,,,,星のカービィシリーズ,星のカービィ,,
https://collection.rcgs.jp/resource/WORK0006479,GAME WARE Vol. 4,GAME WARE Vol. 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,その他,その他,,,,GAME-WARE,,,
https://collection.rcgs.jp/resource/WORK0007919,チェス,チェス,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003383,ロードファイター (1984),로드 파이터|Road Fighter|公路戰士|ロードファイター,,,1984,,,https://www.wikidata.org/wiki/Q1980593,,/m/04gv2g,https://www.mobygames.com/game/road-fighter,,https://ja.wikipedia.org/wiki/ロードファイター,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000357,,,,,,,,,,,,,,,レースゲーム|車両戦闘ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0004104,ROSE GUNS DAYS (2012),Rose_Guns_Days|Rose Guns Days|ROSE GUNS DAYS,,,2012,,,https://www.wikidata.org/wiki/Q3941414,,,,,https://ja.wikipedia.org/wiki/ROSE_GUNS_DAYS,,,,,,,JP,,,,,,,,,,,,,,,,,,,,少年漫画|ビジュアルノベル|アクションゲーム|アクション|青年漫画,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005374,ジャングルウォーズ (1993),JUNGLE WARS|ジャングルウォーズ,JW2|ジャングルウォーズ2～古代魔法アティモスの謎～,,1993,,,https://www.wikidata.org/wiki/Q11310140,,,,,https://ja.wikipedia.org/wiki/ジャングルウォーズ,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0001549,ファイヤープロレスリングD (2001),ファイヤープロレスリングD,,,2001,,,https://www.wikidata.org/wiki/Q17208988,,,,,https://ja.wikipedia.org/wiki/ファイヤープロレスリングD,,,,,,,,,,,,,,,,,,,,,,,,,,,格闘,,,,,ファイヤープロレスリング,,,
https://collection.rcgs.jp/resource/WORK0008620,アンジェリーク ヒストリー,アンジェリーク ヒストリー,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0006737,金田一少年の事件簿 ～地獄遊園殺人事件～,金田一少年の事件簿 ～地獄遊園殺人事件～,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002903,Halo 5: Guardians (2015),Halo 5: Guardians|Halo 5: Guardians|헤일로 5: 가디언즈|最後一戰5：守護者,光环5：守护者|Halo 5,,2015,,,https://www.wikidata.org/wiki/Q16888147,https://www.twitch.tv/directory/game/Halo%205:%20Guardians,,https://www.mobygames.com/game/halo-5-guardians-digital-deluxe-edition|https://www.mobygames.com/game/halo-5-guardians|https://www.mobygames.com/game/halo-5-guardians-hcs-luminosity-req-pack|https://www.mobygames.com/game/halo-5-guardians-tartarus-gavel-mythic-req-pack,https://www.metacritic.com/game/xbox-one/halo-5-guardians,https://ja.wikipedia.org/wiki/Halo_5:_Guardians,,,,,,,US,,,,,https://collection.rcgs.jp/resource/AGENT0004104,,,,,,,,,,,,,,,ファーストパーソン・シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007173,リング,リング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アクションアドベンチャー,ホラー,,,,,リング,,
https://collection.rcgs.jp/resource/WORK0009440,ヴァリス4 (1991),ヴァリス4|Valis 4,ヴァリスIV|Valis IV,,1991,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002469,爆笑!!人生劇場3,爆笑!!人生劇場3,,,,,,https://www.wikidata.org/wiki/Q11569330,,,https://www.mobygames.com/game/bakush-jinsei-gekij-3,,https://ja.wikipedia.org/wiki/爆笑!!人生劇場3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009508,マイネリーベ 優美なる記憶 (2004),マイネリーベ 優美なる記憶,,,2004,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0000988,スーパースターソルジャー (1990),Super Star Soldier|スーパースターソルジャー,,,1990,,,https://www.wikidata.org/wiki/Q6148172,,,https://www.mobygames.com/game/super-star-soldier,,https://ja.wikipedia.org/wiki/スーパースターソルジャー,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0001943,,,,,,,,,,,,,,,シューティングゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007299,ROBOTS,ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,アクションアドベンチャー,SF,,,,,ROBOTS,,
https://collection.rcgs.jp/resource/WORK0003631,Miitopia (2016),Miitopia|Miitopia,,,2016,,,https://www.wikidata.org/wiki/Q28407595,,,https://www.mobygames.com/game/miitopia,https://www.metacritic.com/game/3ds/miitopia,https://ja.wikipedia.org/wiki/Miitopia,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0004019,,,,,,,,,,,,,,,人生シミュレーションゲーム|コンピュータRPG,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007262,探偵学園Q 名探偵はキミだ!,探偵学園Q 名探偵はキミだ!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007921,こいこい大作戦 MJ2,こいこい大作戦 MJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0009512,虫姫さま (2005),虫姫さま|Mushihimesama,,,2005,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002851,F355チャレンジ (1999),F355チャレンジ|F355 Challenge,フェラーリ F355チャレンジ|F355 Challenge,,1999,,,https://www.wikidata.org/wiki/Q616830,,/m/064vt4,https://www.mobygames.com/game/f355-challenge-passione-rossa,https://www.metacritic.com/game/dreamcast/f355-challenge,https://ja.wikipedia.org/wiki/F355チャレンジ,,,,,,,JP,,,https://collection.rcgs.jp/resource/TOPIC0000760|https://collection.rcgs.jp/resource/TOPIC0000754|https://collection.rcgs.jp/resource/TOPIC0000772|https://collection.rcgs.jp/resource/TOPIC0000753,,https://collection.rcgs.jp/resource/AGENT0001052,,,,,,,,,,,,,,,レース|レースゲーム,,,競争的,,F355チャレンジ,,,
https://collection.rcgs.jp/resource/WORK0007657,NFL 2K3,NFL 2K3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0007497,PSALMS OF PLANETS EUREKA SEVEN,PSALMS OF PLANETS EUREKA SEVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002973,New スーパーマリオブラザーズ U (2012),New Super Mario Bros. U|뉴 슈퍼 마리오브라더스 U|New スーパーマリオブラザーズ U|新超级马里奥兄弟U,ニュー・スーパーマリオブラザーズ・U|New スーパーマリオブラザーズU|ニュー スーパーマリオブラザーズ・U|ニュー・スーパーマリオブラザーズU|ニュー スーパーマリオブラザーズU|NSMBU,,2012,,,https://www.wikidata.org/wiki/Q1506526,,/m/0gwygtq,https://www.mobygames.com/game/new-super-mario-bros-u,https://www.metacritic.com/game/wii-u/new-super-mario-bros-u,https://ja.wikipedia.org/wiki/New_スーパーマリオブラザーズ_U,,,,,17,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0003924,,,,,,https://collection.rcgs.jp/resource/WORK0002972,https://collection.rcgs.jp/resource/WORK0001024,,,,,,,,アクション|プラットフォーム・ゲーム,ファンタジー,,,,スーパーマリオ,マリオ,,
https://collection.rcgs.jp/resource/WORK0009331,バーチャコップ 2 (1996),バーチャコップ 2|Virtua Cop 2,,,1996,,,,,,,,,,,,,,,JP,,,,,,,,,,,,,,,,,,,,ガンシューティングゲーム,ドラマ,,,,バーチャコップ,,,
https://collection.rcgs.jp/resource/WORK0008082,迷宮Xブラッド PREMIUM,迷宮Xブラッド PREMIUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002212,実況パワフルプロ野球2011,実況パワフルプロ野球2011,パワプロ2011,,,,,https://www.wikidata.org/wiki/Q18223731,,,,,https://ja.wikipedia.org/wiki/実況パワフルプロ野球2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://collection.rcgs.jp/resource/WORK0002853,Fallout 3 (2008),Fallout 3|辐射3|Fallout 3|폴아웃 3,Fallout3|異塵餘生3|FO3|フォールアウト3,,2008,,,https://www.wikidata.org/wiki/Q221164,,/m/0c7kdf,https://www.mobygames.com/game/fallout-3-survival-edition_|https://www.mobygames.com/game/fallout-3-collectors-edition|https://www.mobygames.com/game/fallout-3|https://www.mobygames.com/game/fallout-3-game-of-the-year-edition,https://www.metacritic.com/game/pc/fallout-3,https://ja.wikipedia.org/wiki/Fallout_3,https://www.imdb.com/title/tt1073664,,,,,,US,,,https://collection.rcgs.jp/resource/TOPIC0000755|https://collection.rcgs.jp/resource/TOPIC0000882,,https://collection.rcgs.jp/resource/AGENT0000995,,,,,,,https://collection.rcgs.jp/resource/WORK0002852,,,,,,,,ファーストパーソン・シューティングゲーム|アクションロールプレイングゲーム|サードパーソン・シューティングゲーム|コンピュータRPG,,,,,,,,
https://collection.rcgs.jp/resource/WORK0003564,東方心綺楼 〜 Hopeless Masquerade. (2013),東方心綺楼 〜 Hopeless Masquerade.|동방심기루 ~ Hopeless Masquerade|東方心綺樓 ～ Hopeless Masquerade.|Hopeless Masquerade,東方心綺楼 ～ Hopeless Masquerade.|東方心綺樓|東方心綺楼|心綺樓|心綺楼|동방심기루|東方心綺樓 ～ Hopeless Masquerade|東方13.5|Hopeless Masquerade|Th13.5,,2013,,,https://www.wikidata.org/wiki/Q5899909,,/m/0n529hv,https://www.mobygames.com/game/hopeless-masquerade,,https://ja.wikipedia.org/wiki/東方心綺楼_〜_Hopeless_Masquerade.,,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0002233,,,,,,,,,,,,,,,対戦格闘ゲーム,,,,,,,,
https://collection.rcgs.jp/resource/WORK0005341,EOE: Eve of Extinction (2002),EOE: Eve of Extinction,,,2002,,,https://www.wikidata.org/wiki/Q2290874,,/m/0fr71v,https://www.mobygames.com/game/eoe-eve-of-extinction,,,https://www.imdb.com/title/tt0326845,,,,,,JP,,,,,https://collection.rcgs.jp/resource/AGENT0000045,,,,,,,,,,,,,,,ベルトスクロールアクションゲーム,,,,,,,,
