resource_uri,prefLabel_ja,prefLabel_en,altLabel,homepage,description,identifier,ndlAuthoritiesID,viafID,wikidataID,twitterID,seeAlso,language,disambiguatingDescription,note,hasOccupation,birthDate,deathDate,birthPlace,deathPlace,homeLocation,mbox,addressCountry,additionalName,title,source
https://collection.rcgs.jp/resource/AGENT0004827,野上恒,Hisashi Nogami,Nogami Hisashi,,,,,,https://www.wikidata.org/entity/Q28690998,https://twitter.com/SplatoonJP,"https://www.mobygames.com/developer/sheet/view/developerId,70094|https://ja.wikipedia.org/wiki/野上恒",http://id.loc.gov/vocabulary/iso639-2/jpn,,,ゲームクリエイター,1971,,京都府八幡市,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0016343|https://www.wikidata.org/entity/Q28690998 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,70094/ (accessed 2019-10-30)|https://ja.wikipedia.org/wiki/野上恒 (accessed 2019-10-30)"
https://collection.rcgs.jp/resource/AGENT0006027,,"KUNIBE, Yuta",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57962",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57962/ (accessed 2020-01-22)|https://collection.rcgs.jp/resource/VARIATION0012819"
https://collection.rcgs.jp/resource/AGENT0005663,伊藤賢治,Kenji Ito,,http://www.gentleecho.net,,,https://id.ndl.go.jp/auth/ndlna/00722533,https://viaf.org/viaf/253590452,https://www.wikidata.org/entity/Q2655800,https://twitter.com/itoken0705,https://ja.wikipedia.org/wiki/伊藤賢治,,,,作曲家,1968,,東京都板橋区,,,,JP,,,"https://ja.wikipedia.org/wiki/伊藤賢治 (accessed 2019-12-11)|https://www.wikidata.org/entity/Q2655800 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,70214/ (accessed 2019-12-11)|https://collection.rcgs.jp/resource/VARIATION0004168"
https://collection.rcgs.jp/resource/AGENT0005552,"東谷, 浩明","HIGASHIYA, Hiroaki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,100199",,,,,,,,,,,,,,"https://ja.wikipedia.org/wiki/デッドゾーン_(ゲーム)#スタッフ (accessed 2019-12-04)|https://collection.rcgs.jp/resource/VARIATION0000170|https://www.mobygames.com/developer/sheet/view/developerId,100199/ (accessed 2019-12-04)"
https://collection.rcgs.jp/resource/AGENT0004629,"黒川, 真圭","KUROKAWA, Masayoshi ",Patariro,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,147120",,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0000368
https://collection.rcgs.jp/resource/AGENT0006008,赤尾実,Minoru Akao,赤尾 実,,,,,,https://www.wikidata.org/entity/Q11635525,,https://ja.wikipedia.org/wiki/赤尾実,,,,サウンドプログラマー,,,,,,,JP,,,"https://ja.wikipedia.org/wiki/赤尾実 (accessed 2020-01-22)|https://www.wikidata.org/entity/Q11635525 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,33366/ (accessed 2020-01-22)|https://collection.rcgs.jp/resource/VARIATION0004168"
https://collection.rcgs.jp/resource/AGENT0006272,橋本さとし,Satoshi Hashimoto,橋本さとし（賢志）|橋本智,,,,,,https://www.wikidata.org/entity/Q3588798,https://twitter.com/3104shHoney,https://ja.wikipedia.org/wiki/橋本さとし,http://id.loc.gov/vocabulary/iso639-2/jpn,,,俳優|声優,1966,,大阪府枚方市,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0000872|https://ja.wikipedia.org/wiki/橋本さとし (accessed 2020-02-10)|https://www.mobygames.com/developer/sheet/view/developerId,178653/ (accessed 2020-02-10)|https://www.wikidata.org/entity/Q3588798 (accessed 2020-08-28)"
https://collection.rcgs.jp/resource/AGENT0006295,神谷明,Akira Kamiya,카미야 아키라|Kamiya Akira|冴羽商事,,,ISNI:0000 0000 4974 5880,https://id.ndl.go.jp/auth/ndlna/00335083,https://viaf.org/viaf/63877524,https://www.wikidata.org/entity/Q418762,https://twitter.com/kamiyaakira29,https://ja.wikipedia.org/wiki/神谷明,http://id.loc.gov/vocabulary/iso639-2/jpn,,,俳優|声優,1946,,神奈川県横浜市,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0001326|https://ja.wikipedia.org/wiki/神谷明 (accessed 2020-02-12)|https://www.mobygames.com/developer/sheet/view/developerId,340516/ (accessed 2020-02-12)|https://www.wikidata.org/entity/Q418762 (accessed 2020-08-28)"
https://collection.rcgs.jp/resource/AGENT0006290,"川畑, りか","KAWAHATA, Rika",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,452051",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001292|https://ja.wikipedia.org/wiki/レッド・アラート (accessed 2020-02-12)|https://www.mobygames.com/developer/sheet/view/developerId,452051/ (accessed 2020-02-12)"
https://collection.rcgs.jp/resource/AGENT0005395,,"WEAVER, Paul",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,75755",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0003020|https://www.mobygames.com/developer/sheet/view/developerId,75755/ (accessed 2019-11-19)"
https://collection.rcgs.jp/resource/AGENT0005724,"佐々木, 英樹","SASAKI, Hideki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57933",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0012819|https://www.mobygames.com/developer/sheet/view/developerId,57933/ (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0004765,"上田, ナオ","UEDA, Nao",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,87167",,,,,,,,,,,,,,"http://kyoto-report.wikidot.com/search:site/a/p/q/Nao%20Ueda (accessed 2019-10-28)|https://collection.rcgs.jp/resource/VARIATION0008706|https://www.mobygames.com/developer/sheet/view/developerId,87167/ (accessed 2019-10-28)"
https://collection.rcgs.jp/resource/AGENT0005009,"佐野, 友美","SANO, Tomomi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,162482",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0027305|https://www.nintendo.co.jp/3ds/interview/ajrj/vol1/index.html (accessed 2019-11-12)|https://www.mobygames.com/developer/sheet/view/developerId,162482/ (accessed 2019-11-12)"
https://collection.rcgs.jp/resource/AGENT0006041,"高橋, 達也","TAKAHASHI, Tatsuya",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,249431",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0009819|https://www.mobygames.com/developer/sheet/view/developerId,249431/ (accessed 2020-01-27)"
https://collection.rcgs.jp/resource/AGENT0001205,堀井雄二,Yuji Horii,ゆう帝|アーマープロジェクト,,,ISNI:0000 0000 0206 4906,https://id.ndl.go.jp/auth/ndlna/00142534,https://viaf.org/viaf/44407539,https://www.wikidata.org/entity/Q940867,https://twitter.com/YujiHorii,https://mediaarts-db.bunka.go.jp/id/C45334|https://ja.wikipedia.org/wiki/堀井雄二,http://id.loc.gov/vocabulary/iso639-2/jpn,,,ゲームデザイナー ; 作家,1954,,兵庫県洲本市,,,,JP,,,https://ja.wikipedia.org/wiki/堀井雄二 (accessed 2018-10-25)|https://www.wikidata.org/entity/Q940867 (accessed 2020-08-28)
https://collection.rcgs.jp/resource/AGENT0005605,"白倉, 安昌","SHIRAKURA, Yasumasa",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,188548",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,188548/ (accessed 2019-12-10)|https://collection.rcgs.jp/resource/VARIATION0001253"
https://collection.rcgs.jp/resource/AGENT0005202,"山口, 英樹","YAMAGUCHI, Hideki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,128935",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,128935/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0005725,,"YOSHINAGA, Masahiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57965",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57965/ (accessed 2019-12-16)|https://collection.rcgs.jp/resource/VARIATION0012819"
https://collection.rcgs.jp/resource/AGENT0003671,ブレイク・J・ハリス,,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47125,,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019411
https://collection.rcgs.jp/resource/AGENT0005105,,"TABUCHI, Tetsuya",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59168",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59168/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0005695,,"SANO, yutaka",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,33387",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0017366|https://www.mobygames.com/developer/sheet/view/developerId,33387/ (accessed 2019-12-11)"
https://collection.rcgs.jp/resource/AGENT0004409,,"MIKAMI, Tomoko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,198326",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0027305|https://www.mobygames.com/developer/sheet/view/developerId,198326/ (accessed 2019-11-19)"
https://collection.rcgs.jp/resource/AGENT0005612,,"NAKAMICHI, Sachiko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,94266",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,94266/ (accessed 2019-12-10)|https://collection.rcgs.jp/resource/VARIATION0024308"
https://collection.rcgs.jp/resource/AGENT0006337,"澤田, 朋伯","SAWADA, Tomonori",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,34175",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,34175/ (accessed 2020-02-19)|https://collection.rcgs.jp/resource/VARIATION0002221"
https://collection.rcgs.jp/resource/AGENT0006050,"玉利, 越","TAMARI, Etsu",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,377414",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,377414/ (accessed 2020-01-27)|https://collection.rcgs.jp/resource/VARIATION0019100"
https://collection.rcgs.jp/resource/AGENT0004688,"帯金, 千恵子","OBIKANE, Chieko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,52477",,,,,,,,,,,,,,https://ja.wikipedia.org/wiki/カービィボウル (accessed 2019-10-23)|https://collection.rcgs.jp/resource/VARIATION0002997
https://collection.rcgs.jp/resource/AGENT0005805,"徳森, 裕子","TOKUMORI, Yuko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,452068",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,452068/ (accessed 2020-01-06)|https://collection.rcgs.jp/resource/VARIATION0001292"
https://collection.rcgs.jp/resource/AGENT0005966,"阪田, 雅彦","SAKATA, Masahiko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,312499",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0001071|https://www.mobygames.com/developer/sheet/view/developerId,312499/ (accessed 2020-01-15)"
https://collection.rcgs.jp/resource/AGENT0005987,"金護寺, 小夜子","KINGOJI, Sayoko",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,452644",,,,,,,,,,,,,,"https://ja.wikipedia.org/wiki/レッド・アラート (accessed 2020-01-22)|https://www.mobygames.com/developer/sheet/view/developerId,452644/ (accessed 2020-01-22)|https://collection.rcgs.jp/resource/VARIATION0001326"
https://collection.rcgs.jp/resource/AGENT0004624,,"MAKIKO, Yukifumi ",Macky,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,34263",,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0010396
https://collection.rcgs.jp/resource/AGENT0005052,"堀江, 浩司","HORIE, Koji",Ko-G,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,484899",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,484899/ (accessed 2019-11-12)"
https://collection.rcgs.jp/resource/AGENT0006070,"高橋, 幸嗣","TAKAHASHI, Koji",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,87742",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024308|https://www.mobygames.com/developer/sheet/view/developerId,87742/ (accessed 2020-01-27)"
https://collection.rcgs.jp/resource/AGENT0005136,北島行徳,Yukinori Kitajima,北島 行徳,,,ISNI:0000 0003 7915 5891,https://id.ndl.go.jp/auth/ndlna/00535119,https://viaf.org/viaf/257258795,https://www.wikidata.org/entity/Q11401552,,https://ja.wikipedia.org/wiki/北島行徳,,,,,1965,,,,,,JP,,,"https://www.wikidata.org/entity/Q11401552 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,485177/ (accessed 2019-11-13)|https://ja.wikipedia.org/wiki/北島行徳 (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0004911,"中島, 貴広","NAKAJIMA, Takahiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,182125",,,,,,,,,,,,,,"https://ja.wikipedia.org/wiki/悪魔城ドラキュラ黙示録 (accessed 2019-11-08)|https://collection.rcgs.jp/resource/VARIATION0010389|https://www.mobygames.com/developer/sheet/view/developerId,182125/ (accessed 2019-11-08)"
https://collection.rcgs.jp/resource/AGENT0005736,大山功一,Kōichi Ōyama,Kouichi Ouyama|Koichi Oyama,,,,,,https://www.wikidata.org/entity/Q11434590,,https://ja.wikipedia.org/wiki/大山功一,,,ポケモンカードの生みの親。,ゲームクリエイター,1960,,神奈川県,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0004813|https://ja.wikipedia.org/wiki/大山功一 (accessed 2019-12-16)|https://www.wikidata.org/entity/Q11434590 (accessed 2020-08-28)|https://www.mobygames.com/developer/sheet/view/developerId,99885/ (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0004971,,Chris Kramer,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57333",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,57333/ (accessed 2019-11-11)|https://collection.rcgs.jp/resource/VARIATION0016343"
https://collection.rcgs.jp/resource/AGENT0005512,"大森田, 不可止","OMORITA, Fukashi",FUKASHI.K,,,,,,,https://twitter.com/omorita,"https://www.mobygames.com/developer/sheet/view/developerId,533677",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0000059|https://ja.wikipedia.org/wiki/ドルアーガの塔#スタッフ (accessed 2019-12-04)|https://www.mobygames.com/developer/sheet/view/developerId,533677/ (accessed 2019-12-04)"
https://collection.rcgs.jp/resource/AGENT0005720,眞島真太郎,Shintarō Majima,Shintaro Majima|Shintarou Majima,,,,,,https://www.wikidata.org/entity/Q11582755,,https://ja.wikipedia.org/wiki/眞島真太郎,,,,ゲームクリエイター,1965,,東京都,,,,JP,,,"https://www.mobygames.com/developer/sheet/view/developerId,463567/ (accessed 2019-12-16)|https://www.wikidata.org/entity/Q11582755 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/眞島真太郎 (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0004621,"佐藤, 明子","SATO, Akiko ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,80770",,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0001283
https://collection.rcgs.jp/resource/AGENT0004928,川田宏行,Hiroyuki Kawada,,,,,,,https://www.wikidata.org/entity/Q11478997,https://twitter.com/_hiro_kawa_,https://ja.wikipedia.org/wiki/川田宏行,,,,作曲家,1960,,東京都,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0007189|https://www.mobygames.com/developer/sheet/view/developerId,299368/ (accessed 2019-11-08)|https://www.wikidata.org/entity/Q11478997 (accessed 2020-08-28)|https://ja.wikipedia.org/wiki/川田宏行 (accessed 2019-11-08)"
https://collection.rcgs.jp/resource/AGENT0003503,森木靖泰,Yasuhiro Moriki,,,,,,,https://www.wikidata.org/entity/Q11539754,https://twitter.com/kouryoukan,https://mediaarts-db.bunka.go.jp/id/C46959|https://ja.wikipedia.org/wiki/森木靖泰,,,,,1963,,,,,,JP,,,https://collection.rcgs.jp/resource/PACKAGE0019218|https://www.wikidata.org/entity/Q11539754 (accessed 2020-08-28)
https://collection.rcgs.jp/resource/AGENT0003502,"南原, 順",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C46958,,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019218
https://collection.rcgs.jp/resource/AGENT0006022,"田中, 昌昭","TANAKA, Masaaki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,207958",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0011284|https://www.mobygames.com/developer/sheet/view/developerId,207958/ (accessed 2020-01-22)"
https://collection.rcgs.jp/resource/AGENT0004784,"後藤, 幸徳","GOTO, Yukinori",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125909",,,,,,,,,,,,,,"https://www.nintendo.co.jp/nom/0501/maripaadvance/interview/index.html (accessed 2019-10-28)|https://www.mobygames.com/developer/sheet/view/developerId,125909/ (accessed 2019-10-28)"
https://collection.rcgs.jp/resource/AGENT0005570,"滝本, 利昭","TAKIMOTO, Toshiaki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,80666",,,,,,,,,,,,,,"https://ja.wikipedia.org/wiki/竹間淳 (accessed 2019-12-09)|https://www.mobygames.com/developer/sheet/view/developerId,80666/ (accessed 2019-12-09)|https://collection.rcgs.jp/resource/VARIATION0017681"
https://collection.rcgs.jp/resource/AGENT0005546,"原, あづさ","HARA, Azusa",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,386644",,,,作曲家,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,386644/ (accessed 2019-12-04)|https://ja.wikipedia.org/wiki/B-WINGS#スタッフ (accessed 2019-12-04)|https://collection.rcgs.jp/resource/VARIATION0000124"
https://collection.rcgs.jp/resource/AGENT0004446,金子剛 (サウンドクリエーター),Tsuyoshi Kaneko,,,,,,,https://www.wikidata.org/entity/Q11646719,,https://ja.wikipedia.org/wiki/金子剛_(サウンドクリエーター),,,,,1967,,,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0010884|https://www.mobygames.com/developer/sheet/view/developerId,237148/ (accessed 2019-11-19)|https://www.wikidata.org/entity/Q11646719 (accessed 2020-08-28)"
https://collection.rcgs.jp/resource/AGENT0004685,杉山直,Tadashi Sugiyama,,,,,,,https://www.wikidata.org/entity/Q7674380,,https://ja.wikipedia.org/wiki/杉山直_(ゲームクリエイター),,,,ゲームクリエイター,1959,,京都府,,,,JP,,,"https://collection.rcgs.jp/resource/VARIATION0027305|https://www.mobygames.com/developer/sheet/view/developerId,55544/ (accessed 2019-10-21)|https://ja.wikipedia.org/wiki/杉山直_(ゲームクリエイター) (accessed 2019-10-21)|https://www.wikidata.org/entity/Q7674380 (accessed 2020-08-28)"
https://collection.rcgs.jp/resource/AGENT0005746,,Anne-Marie Laperrière,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,403928",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,403928/ (accessed 2019-12-16)|https://collection.rcgs.jp/resource/VARIATION0024308"
https://collection.rcgs.jp/resource/AGENT0005053,"西村, 建太郎","NISHIMURA, Kentaro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,79345",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,79345/ (accessed 2019-11-12)"
https://collection.rcgs.jp/resource/AGENT0006385,時田貴司,Takashi Tokita,,,,,,https://viaf.org/viaf/253675854,https://www.wikidata.org/entity/Q2657029,https://twitter.com/Takashi_Tokita,https://ja.wikipedia.org/wiki/時田貴司,,,,ゲームクリエイター,1965,,,,,,JP,,,"https://ja.wikipedia.org/wiki/時田貴司 (accessed 2020-02-19)|https://www.mobygames.com/developer/sheet/view/developerId,36644/ (accessed 2020-02-19)|https://collection.rcgs.jp/resource/VARIATION0008410|https://www.wikidata.org/entity/Q2657029 (accessed 2020-08-28)"
https://collection.rcgs.jp/resource/AGENT0005416,,Gema Almoguera,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,288060",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,288060/ (accessed 2019-11-19)|https://collection.rcgs.jp/resource/VARIATION0024697"
https://collection.rcgs.jp/resource/AGENT0005675,"芦田, 経久","ASHIDA, Norihisa",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,220151",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,220151/ (accessed 2019-12-11)|https://collection.rcgs.jp/resource/VARIATION0024308"
https://collection.rcgs.jp/resource/AGENT0006105,,"SAKUMA, Takahiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,81037",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,81037/ (accessed 2020-01-28)|https://collection.rcgs.jp/resource/VARIATION0022023"
https://collection.rcgs.jp/resource/AGENT0004540,,"YOKAOCHIYA, Hideki ","Yōkaichiya, Hideki ",,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,625718",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/PACKAGE0010431|https://www.mobygames.com/developer/sheet/view/developerId,625718/ (accessed 2019-10-16)"
https://collection.rcgs.jp/resource/AGENT0004539,"南雲, 靖士","NAGUMO, Yasushi ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,34209",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/PACKAGE0010431|https://www.mobygames.com/developer/sheet/view/developerId,34209/ (accessed 2019-10-16)"
https://collection.rcgs.jp/resource/AGENT0005020,"山城, 重喜","YAMASHIRO, Shigeki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,53197",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,53197/ (accessed 2019-11-12)"
https://collection.rcgs.jp/resource/AGENT0004494,,Jason Mahaffa,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,74240",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/PACKAGE0015480|https://www.mobygames.com/developer/sheet/view/developerId,74240/ (accessed 2019-10-16)"
https://collection.rcgs.jp/resource/AGENT0003547,"高橋, 征義",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47001,,,,,1972,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019299
https://collection.rcgs.jp/resource/AGENT0006113,"柴田, 麻里","SHIBATA, Mari",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,249756",,,,,,,,,,,,,,"https://www.nintendo.co.jp/wiiu/amaj/guide/page_09.html (accessed 2020-01-28)|https://www.mobygames.com/developer/sheet/view/developerId,249756/ (accessed 2020-01-28)|https://collection.rcgs.jp/resource/VARIATION0027215"
https://collection.rcgs.jp/resource/AGENT0005602,"飛田, 雅弘","TOBIA, Masahiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,194447",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0000022|https://www.mobygames.com/developer/sheet/view/developerId,194447/ (accessed 2019-12-10)"
https://collection.rcgs.jp/resource/AGENT0005283,,"SHIRAIWA, Takuya",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59163",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,59163/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0003831,"元宮, 秀介",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47285,,,,,1969-12-22,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019712
https://collection.rcgs.jp/resource/AGENT0005315,"土居, 稔幸","DOI, Toshiyuki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,555630",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0027215|https://www.mobygames.com/developer/sheet/view/developerId,555630/ (accessed 2019-11-18)"
https://collection.rcgs.jp/resource/AGENT0005762,"松村, 聡","MATSUMURA, Satoshi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,54641",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0002913|https://www.mobygames.com/developer/sheet/view/developerId,54641/ (accessed 2019-12-16)"
https://collection.rcgs.jp/resource/AGENT0005299,,"FURUKAWA, Satoshi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,87751",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0024421|https://www.mobygames.com/developer/sheet/view/developerId,87751/ (accessed 2019-11-18)"
https://collection.rcgs.jp/resource/AGENT0004906,"佐橋, 秀樹","SAHASHI, Hideki",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125875",,,,,,,,,,,,,,"https://m1.nintendo.net/docvc/NUS/JPN/NMWJ/NMWJ_J.pdf (accessed 2019-11-08)|https://www.mobygames.com/developer/sheet/view/developerId,125875/ (accessed 2019-11-08)"
https://collection.rcgs.jp/resource/AGENT0005940,"篠田, 博仁","SHINODA, Hirohito",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,226763",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0026709|https://www.mobygames.com/developer/sheet/view/developerId,226763/ (accessed 2020-01-15)|https://www.nintendo.co.jp/jobs/interview/2011/shinoda.html (accessed 2020-01-15)"
https://collection.rcgs.jp/resource/AGENT0005089,,"OKUDA, Takahiro",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,653790",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,653790/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0003701,"黒宮, 公彦",,,,,,,,,,https://mediaarts-db.bunka.go.jp/id/C47155,,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0019427
https://collection.rcgs.jp/resource/AGENT0006350,"片岡, 清美","KATAOKA, Kiyomi",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,168721",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,168721/ (accessed 2020-02-19)|https://ja.wikipedia.org/wiki/くにおのおでん (accessed 2020-02-19)|https://collection.rcgs.jp/resource/VARIATION0004723"
https://collection.rcgs.jp/resource/AGENT0004609,,"HIROSE, Senji ",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,128007",,,,,,,,,,,,,,https://collection.rcgs.jp/resource/PACKAGE0001700
https://collection.rcgs.jp/resource/AGENT0004452,,Eric M. Bush,Eric Bush,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,74237",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,74237/ (accessed 2019-11-19)"
https://collection.rcgs.jp/resource/AGENT0005143,"冨田, 昌秀","TOMITA, Masahide",,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125905",,,,,,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,125905/ (accessed 2019-11-13)"
https://collection.rcgs.jp/resource/AGENT0005549,,KEN ZURI,,,,,,,,,"https://www.mobygames.com/developer/sheet/view/developerId,156233",,,,,,,,,,,,,,"https://collection.rcgs.jp/resource/VARIATION0000139|https://ja.wikipedia.org/wiki/メトロイド (accessed 2019-12-04)|https://www.mobygames.com/developer/sheet/view/developerId,156233/ (accessed 2019-12-04)"
